candidate_id,first_name,last_name,date_of_birth,gender,country_of_origin,education_level,english_proficiency,japanese_proficiency,current_prefecture,current_city
CAND002555,Lerato,Dlamini,1993-05-12,Male,South Africa,Bachelor's Degree,5,2,Tokyo,Setagaya
CAND002556,Sarah,Miller,1999-06-18,Female,USA,Bachelor's Degree,5,3,Tokyo,Setagaya
CAND002557,Joon-ho,Choi,1972-01-28,Female,South Korea,Doctorate,4,3,Tokyo,Edogawa
CAND002558,Sophie,Evans,1993-10-15,Male,UK,Bachelor's Degree,5,2,Tokyo,Shinjuku
CAND002559,Min-seo,Kang,2001-01-26,Male,South Korea,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND002560,Ciara,Walsh,1988-09-24,Female,Ireland,Associate Degree,5,1,Kanagawa,Fujisawa
CAND002561,Min-jun,Kim,1999-04-27,Male,South Korea,Master's Degree,5,2,Tokyo,Shinjuku
CAND002562,Jessica,Davis,1973-02-10,Female,USA,Bachelor's Degree,5,1,Tokyo,Itabashi
CAND002563,Isla,Scott,1982-03-25,Female,New Zealand,Bachelor's Degree,5,2,Chiba,Funabashi
CAND002564,Daniel,Williams,2002-08-26,Female,USA,Bachelor's Degree,5,2,Tokyo,Koto
CAND002565,Luis,González,2000-03-14,Male,Mexico,Bachelor's Degree,4,1,Tokyo,Shinjuku
CAND002566,Seo-yeon,Lee,1979-12-23,Female,South Korea,Master's Degree,5,2,Saitama,Kawagoe
CAND002567,Mark,Garcia,1994-04-11,Male,Philippines,Bachelor's Degree,4,2,Tokyo,Ota
CAND002568,Sarah,Miller,1998-10-29,Female,USA,Bachelor's Degree,5,3,Tokyo,Hachioji
CAND002569,Sarah,Miller,1979-06-10,Male,USA,Bachelor's Degree,5,1,Chiba,Chiba
CAND002570,Maya,Brown,1989-02-05,Female,Canada,Other,5,2,Saitama,Asaka
CAND002571,Joshua,Aquino,2002-02-07,Male,Philippines,Bachelor's Degree,4,2,Chiba,Chiba
CAND002572,Olivia,Campbell,1992-06-02,Male,Australia,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND002573,Carlos,Hernández,1978-08-07,Female,Mexico,Master's Degree,3,2,Chiba,Chiba
CAND002574,Jessica,Davis,1977-04-25,Male,USA,Master's Degree,5,2,Saitama,Kawagoe
CAND002575,Sophie,Evans,1973-08-15,Male,UK,Master's Degree,5,4,Tokyo,Ota
CAND002576,George,Davies,1981-03-24,Male,UK,Bachelor's Degree,5,3,Kanagawa,Yamato
CAND002577,Sofía,Martínez,1984-09-30,Male,Mexico,Bachelor's Degree,4,1,Tokyo,Itabashi
CAND002578,Chloe,Mitchell,1975-05-18,Male,Australia,Bachelor's Degree,5,1,Tokyo,Ota
CAND002579,Oliver,Wilson,1991-07-03,Male,UK,Master's Degree,5,3,Tokyo,Shinjuku
CAND002580,Sophie,Evans,2001-04-26,Female,UK,Bachelor's Degree,5,3,Saitama,Kawagoe
CAND002581,Rohan,Gupta,1985-09-15,Male,India,Associate Degree,4,2,Tokyo,Edogawa
CAND002582,Jessica,Davis,1971-06-12,Female,USA,Bachelor's Degree,5,1,Chiba,Urayasu
CAND002583,Daniel,Williams,1994-08-16,Female,USA,Associate Degree,5,1,Tokyo,Koto
CAND002584,Liam,Anderson,1988-01-24,Male,Australia,Master's Degree,5,1,Saitama,Kawagoe
CAND002585,Chloe,Mitchell,1980-10-28,Female,Australia,Bachelor's Degree,5,4,Kanagawa,Kawasaki
CAND002586,Jason,Naidoo,1973-06-17,Female,South Africa,Master's Degree,4,1,Kanagawa,Kawasaki
CAND002587,Sophie,Wright,1980-04-30,Female,New Zealand,Associate Degree,5,2,Tokyo,Shinjuku
CAND002588,Carlos,Hernández,1970-09-28,Male,Mexico,Bachelor's Degree,3,1,Kanagawa,Yamato
CAND002589,Rohan,Gupta,1985-07-11,Male,India,Bachelor's Degree,4,2,Chiba,Matsudo
CAND002590,Mia,Walker,1995-08-12,Female,Australia,Doctorate,5,2,Tokyo,Itabashi
CAND002591,Amelia,Taylor,1996-05-18,Male,UK,Master's Degree,5,2,Tokyo,Tachikawa
CAND002592,Maya,Brown,1991-02-09,Female,Canada,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND002593,Jessica,Davis,1981-10-21,Female,USA,Associate Degree,5,2,Tokyo,Tachikawa
CAND002594,Mia,Walker,2002-10-20,Female,Australia,Bachelor's Degree,5,3,Tokyo,Shinjuku
CAND002595,Ava,Wilson,1986-12-06,Male,Canada,Master's Degree,5,3,Kanagawa,Atsugi
CAND002596,Maya,Brown,1984-06-06,Female,Canada,Doctorate,5,1,Saitama,Wako
CAND002597,Jessica,Davis,2002-07-17,Male,USA,Associate Degree,5,1,Saitama,Asaka
CAND002598,Alejandro,García,1981-02-08,Male,Mexico,Bachelor's Degree,5,3,Saitama,Kawagoe
CAND002599,Maria,Cruz,1971-09-22,Female,Philippines,Bachelor's Degree,5,1,Chiba,Urayasu
CAND002600,Emily,Carter,1975-04-23,Female,USA,Bachelor's Degree,5,2,Kanagawa,Kawasaki
CAND002601,Min-seo,Kang,1971-05-12,Female,South Korea,Bachelor's Degree,5,2,Saitama,Wako
CAND002602,James,Thompson,1979-07-11,Male,UK,Bachelor's Degree,5,1,Chiba,Chiba
CAND002603,Liam,Anderson,1984-07-24,Female,Australia,Bachelor's Degree,5,1,Tokyo,Edogawa
CAND002604,Jessica,Davis,1989-12-31,Female,USA,Bachelor's Degree,5,2,Tokyo,Hachioji
CAND002605,Mia,Walker,1995-05-02,Male,Australia,Doctorate,5,2,Tokyo,Edogawa
CAND002606,Angela,Reyes,1991-08-19,Female,Philippines,Doctorate,5,2,Tokyo,Ota
CAND002607,Angela,Reyes,2000-12-22,Male,Philippines,Bachelor's Degree,5,2,Tokyo,Nerima
CAND002608,Ava,Wilson,1970-10-19,Male,Canada,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND002609,Thomas,Reid,1983-12-23,Male,New Zealand,Bachelor's Degree,5,1,Tokyo,Nerima
CAND002610,Neha,Kapoor,1999-01-07,Female,India,Associate Degree,3,1,Tokyo,Ota
CAND002611,Olivia,Campbell,1997-07-12,Female,Australia,Bachelor's Degree,5,3,Saitama,Kawagoe
CAND002612,Liam,Anderson,1974-07-09,Male,Australia,Master's Degree,5,2,Kanagawa,Sagamihara
CAND002613,Amelia,Taylor,1984-06-23,Female,UK,Bachelor's Degree,5,1,Chiba,Funabashi
CAND002614,George,Davies,1985-01-12,Male,UK,Bachelor's Degree,5,2,Kanagawa,Yokohama
CAND002615,James,Anderson,1991-10-24,Male,USA,Doctorate,5,1,Kanagawa,Atsugi
CAND002616,Patricia,Mendoza,1991-02-08,Male,Philippines,Bachelor's Degree,4,4,Kanagawa,Atsugi
CAND002617,Naledi,Khumalo,1980-04-19,Female,South Africa,Bachelor's Degree,5,5,Tokyo,Hachioji
CAND002618,Mia,Walker,1973-09-16,Male,Australia,Bachelor's Degree,5,2,Saitama,Saitama
CAND002619,Jessica,Davis,1997-02-20,Male,USA,Doctorate,5,2,Kanagawa,Yamato
CAND002620,Sophie,Evans,2002-10-12,Male,UK,Bachelor's Degree,5,1,Tokyo,Itabashi
CAND002621,Olivia,Campbell,1985-12-29,Male,Australia,Bachelor's Degree,5,1,Tokyo,Nerima
CAND002622,Sofía,Martínez,1999-02-21,Male,Mexico,Bachelor's Degree,5,3,Saitama,Soka
CAND002623,James,Thompson,1997-10-06,Male,UK,Bachelor's Degree,5,2,Tokyo,Koto
CAND002624,Jack,Taylor,1986-06-09,Male,Australia,Bachelor's Degree,5,1,Tokyo,Itabashi
CAND002625,Rahul,Mehta,1975-08-23,Male,India,Bachelor's Degree,5,2,Tokyo,Ota
CAND002626,Maria,Cruz,1987-07-10,Male,Philippines,Bachelor's Degree,5,3,Saitama,Saitama
CAND002627,Patricia,Mendoza,1982-09-18,Female,Philippines,Bachelor's Degree,3,1,Kanagawa,Sagamihara
CAND002628,Amelia,Taylor,1999-03-18,Female,UK,Doctorate,5,2,Saitama,Tokorozawa
CAND002629,Lerato,Dlamini,1986-10-20,Male,South Africa,Other,4,2,Saitama,Soka
CAND002630,Ryan,Campbell,1992-03-15,Male,Canada,Bachelor's Degree,5,1,Kanagawa,Atsugi
CAND002631,Jessica,Davis,1996-12-07,Female,USA,Bachelor's Degree,5,1,Tokyo,Nerima
CAND002632,Ava,Wilson,2001-06-15,Male,Canada,Bachelor's Degree,5,1,Tokyo,Ota
CAND002633,Jack,Taylor,1999-05-14,Female,Australia,Other,5,3,Saitama,Asaka
CAND002634,Emily,Carter,1995-01-01,Female,USA,Bachelor's Degree,5,2,Kanagawa,Sagamihara
CAND002635,Alejandro,García,1971-10-29,Female,Mexico,Bachelor's Degree,4,1,Kanagawa,Kawasaki
CAND002636,Charlotte,Brown,1995-07-15,Male,UK,Bachelor's Degree,5,3,Tokyo,Edogawa
CAND002637,Oliver,Wilson,1984-03-18,Male,UK,Bachelor's Degree,5,3,Tokyo,Ota
CAND002638,Conor,Byrne,1988-04-17,Female,Ireland,Master's Degree,5,2,Tokyo,Ota
CAND002639,Lucas,Anderson,1999-05-18,Male,Canada,Bachelor's Degree,5,1,Kanagawa,Sagamihara
CAND002640,Jessica,Davis,1993-12-07,Female,USA,Bachelor's Degree,5,5,Tokyo,Itabashi
CAND002641,Oliver,Wilson,1991-01-25,Male,UK,Bachelor's Degree,5,4,Saitama,Kawaguchi
CAND002642,Daniel,Williams,1985-02-15,Female,USA,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND002643,James,Thompson,1976-06-25,Female,UK,Bachelor's Degree,5,2,Tokyo,Tachikawa
CAND002644,Oliver,Wilson,1974-05-11,Female,UK,Bachelor's Degree,5,2,Saitama,Kawaguchi
CAND002645,Maria,Cruz,1978-10-04,Male,Philippines,Bachelor's Degree,4,3,Saitama,Saitama
CAND002646,Daniel,Williams,2002-12-23,Female,USA,Master's Degree,5,2,Tokyo,Ota
CAND002647,Priya,Patel,1978-04-20,Male,India,Bachelor's Degree,3,3,Chiba,Funabashi
CAND002648,Joshua,Aquino,1971-05-20,Female,Philippines,Bachelor's Degree,4,2,Chiba,Funabashi
CAND002649,Emily,Carter,1979-08-03,Female,USA,Bachelor's Degree,5,1,Kanagawa,Yamato
CAND002650,Neha,Kapoor,1991-04-08,Male,India,Bachelor's Degree,5,1,Chiba,Urayasu
CAND002651,Amelia,Taylor,2002-04-21,Female,UK,Bachelor's Degree,5,2,Tokyo,Ota
CAND002652,Sarah,Miller,1979-07-16,Male,USA,Master's Degree,5,1,Saitama,Saitama
CAND002653,Mark,Garcia,1984-08-10,Female,Philippines,Bachelor's Degree,5,2,Saitama,Asaka
CAND002654,Patricia,Mendoza,1978-11-15,Male,Philippines,Bachelor's Degree,4,2,Saitama,Wako
CAND002655,Angela,Reyes,1978-02-21,Female,Philippines,Bachelor's Degree,4,3,Tokyo,Tachikawa
CAND002656,Sophie,Evans,1979-01-31,Female,UK,Bachelor's Degree,5,1,Saitama,Koshigaya
CAND002657,Daniel,Williams,1970-06-21,Male,USA,Bachelor's Degree,5,1,Tokyo,Koto
CAND002658,James,Anderson,1994-01-18,Male,USA,Doctorate,5,1,Kanagawa,Yokohama
CAND002659,Emma,Thompson,2002-03-16,Male,Canada,Bachelor's Degree,5,1,Tokyo,Koto
CAND002660,Noah,Collins,1980-05-31,Male,Australia,Master's Degree,5,1,Chiba,Funabashi
CAND002661,Oliver,Wilson,1989-11-07,Male,UK,Bachelor's Degree,5,2,Chiba,Kashiwa
CAND002662,Mia,Walker,1989-08-26,Female,Australia,Master's Degree,5,3,Tokyo,Itabashi
CAND002663,George,Davies,1988-04-26,Male,UK,Master's Degree,5,2,Tokyo,Setagaya
CAND002664,Ethan,Martin,1981-04-18,Male,Canada,Doctorate,5,4,Kanagawa,Yokohama
CAND002665,Sophie,Evans,1992-08-07,Male,UK,Master's Degree,5,2,Tokyo,Edogawa
CAND002666,Liam,Anderson,1985-09-05,Female,Australia,Bachelor's Degree,5,1,Tokyo,Nerima
CAND002667,Aoife,Kelly,1986-11-18,Male,Ireland,Associate Degree,5,3,Tokyo,Setagaya
CAND002668,James,Thompson,1970-08-20,Female,UK,Master's Degree,5,1,Chiba,Ichikawa
CAND002669,Lucas,Anderson,2001-07-31,Female,Canada,Doctorate,5,2,Saitama,Saitama
CAND002670,Neha,Kapoor,1977-02-04,Male,India,Bachelor's Degree,5,1,Tokyo,Hachioji
CAND002671,Sarah,Miller,1975-04-23,Female,USA,Bachelor's Degree,5,2,Kanagawa,Kawasaki
CAND002672,Alejandro,García,1993-01-12,Female,Mexico,Bachelor's Degree,5,4,Kanagawa,Sagamihara
CAND002673,George,Davies,1981-09-13,Male,UK,Bachelor's Degree,5,3,Tokyo,Edogawa
CAND002674,Jack,Taylor,1988-09-11,Male,Australia,Master's Degree,5,3,Saitama,Kawaguchi
CAND002675,Noah,Collins,2002-01-31,Male,Australia,Bachelor's Degree,5,3,Tokyo,Tachikawa
CAND002676,George,Davies,1976-11-13,Male,UK,Master's Degree,5,3,Tokyo,Itabashi
CAND002677,Luis,González,1985-01-30,Male,Mexico,Bachelor's Degree,4,2,Chiba,Urayasu
CAND002678,Noah,Collins,1996-12-10,Female,Australia,Bachelor's Degree,5,1,Tokyo,Nerima
CAND002679,Isla,Scott,2002-05-28,Female,New Zealand,Bachelor's Degree,5,1,Chiba,Funabashi
CAND002680,Lucas,Anderson,2001-04-29,Female,Canada,Bachelor's Degree,5,1,Chiba,Matsudo
CAND002681,Oliver,Wilson,1974-05-27,Male,UK,Bachelor's Degree,5,1,Saitama,Tokorozawa
CAND002682,Ha-eun,Jung,1982-08-07,Female,South Korea,Associate Degree,5,3,Kanagawa,Sagamihara
CAND002683,Rahul,Mehta,1974-06-04,Male,India,Master's Degree,4,2,Tokyo,Shinjuku
CAND002684,Jessica,Davis,1998-04-26,Male,USA,Master's Degree,5,2,Saitama,Kawagoe
CAND002685,Carlos,Hernández,1978-11-24,Male,Mexico,Bachelor's Degree,4,2,Tokyo,Koto
CAND002686,James,Anderson,2001-11-30,Female,USA,Doctorate,5,3,Tokyo,Shinjuku
CAND002687,Oliver,Wilson,1990-07-05,Male,UK,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND002688,Niamh,O'Brien,1999-03-17,Female,Ireland,Master's Degree,5,2,Tokyo,Edogawa
CAND002689,Patricia,Mendoza,1986-06-30,Male,Philippines,Associate Degree,4,1,Saitama,Saitama
CAND002690,Sofía,Martínez,1981-01-01,Female,Mexico,Bachelor's Degree,5,1,Tokyo,Setagaya
CAND002691,Jack,Taylor,1978-03-09,Female,Australia,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND002692,John,Santos,1995-03-13,Female,Philippines,Bachelor's Degree,4,3,Saitama,Asaka
CAND002693,Maya,Brown,1999-05-06,Male,Canada,Master's Degree,5,3,Saitama,Koshigaya
CAND002694,Daniel,Williams,1973-07-05,Male,USA,Master's Degree,5,1,Tokyo,Ota
CAND002695,Ananya,Singh,2000-06-05,Female,India,Master's Degree,4,1,Tokyo,Edogawa
CAND002696,Ji-woo,Park,1971-06-03,Male,South Korea,Bachelor's Degree,5,2,Saitama,Tokorozawa
CAND002697,Maria,Cruz,1990-03-20,Female,Philippines,Associate Degree,5,1,Tokyo,Tachikawa
CAND002698,Amelia,Taylor,1982-03-05,Female,UK,Bachelor's Degree,5,1,Tokyo,Ota
CAND002699,Ethan,Martin,1976-08-30,Female,Canada,Master's Degree,5,1,Tokyo,Itabashi
CAND002700,Charlotte,Brown,1970-11-02,Female,UK,Associate Degree,5,1,Tokyo,Koto
CAND002701,Ava,Wilson,1991-06-11,Female,Canada,Bachelor's Degree,5,1,Tokyo,Tachikawa
CAND002702,Daniel,Williams,1981-03-08,Male,USA,Bachelor's Degree,5,3,Tokyo,Ota
CAND002703,Maya,Brown,1989-01-14,Male,Canada,Bachelor's Degree,5,1,Tokyo,Hachioji
CAND002704,Sofía,Martínez,1974-10-07,Female,Mexico,Bachelor's Degree,4,2,Chiba,Chiba
CAND002705,Oliver,Wilson,1978-11-12,Male,UK,Other,5,2,Chiba,Urayasu
CAND002706,James,Thompson,2001-01-01,Male,UK,Bachelor's Degree,5,3,Kanagawa,Atsugi
CAND002707,Noah,Collins,1999-04-27,Female,Australia,Bachelor's Degree,5,1,Saitama,Soka
CAND002708,Amelia,Taylor,1974-07-05,Female,UK,Master's Degree,5,1,Saitama,Kawaguchi
CAND002709,Ha-eun,Jung,1970-03-01,Male,South Korea,Bachelor's Degree,5,2,Chiba,Matsudo
CAND002710,Priya,Patel,1986-10-16,Male,India,Bachelor's Degree,4,3,Tokyo,Shinjuku
CAND002711,Daniel,Williams,1985-05-08,Male,USA,Master's Degree,5,2,Tokyo,Nerima
CAND002712,Charlotte,Brown,1988-02-23,Male,UK,Bachelor's Degree,5,1,Tokyo,Setagaya
CAND002713,Arjun,Sharma,1977-06-05,Male,India,Master's Degree,4,1,Tokyo,Edogawa
CAND002714,Michael,Johnson,1988-04-12,Male,USA,Master's Degree,5,1,Tokyo,Ota
CAND002715,Ruby,Taylor,1972-09-14,Male,New Zealand,Doctorate,5,1,Saitama,Wako
CAND002716,Arjun,Sharma,1970-01-10,Male,India,Bachelor's Degree,4,1,Kanagawa,Fujisawa
CAND002717,Rohan,Gupta,1991-03-03,Male,India,Bachelor's Degree,5,1,Tokyo,Koto
CAND002718,Ciara,Walsh,2002-10-06,Male,Ireland,Associate Degree,5,2,Saitama,Saitama
CAND002719,Angela,Reyes,1977-06-12,Female,Philippines,Bachelor's Degree,4,1,Chiba,Ichikawa
CAND002720,Daniel,Kamau,1977-12-23,Male,Kenya,Other,3,3,Chiba,Urayasu
CAND002721,Jessica,Davis,1999-02-08,Male,USA,Bachelor's Degree,5,4,Tokyo,Ota
CAND002722,Min-seo,Kang,1976-08-31,Male,South Korea,Doctorate,5,3,Tokyo,Setagaya
CAND002723,Ananya,Singh,1976-03-09,Male,India,Bachelor's Degree,5,1,Chiba,Ichikawa
CAND002724,Jessica,Davis,1983-09-21,Female,USA,Doctorate,5,3,Tokyo,Tachikawa
CAND002725,Liam,Anderson,1993-06-16,Male,Australia,Master's Degree,5,3,Chiba,Matsudo
CAND002726,Thomas,Reid,2000-12-03,Male,New Zealand,Bachelor's Degree,5,1,Saitama,Wako
CAND002727,James,Anderson,1983-04-18,Male,USA,Master's Degree,5,1,Kanagawa,Yokohama
CAND002728,Sophie,Evans,1974-03-12,Male,UK,Bachelor's Degree,5,1,Tokyo,Ota
CAND002729,Noah,Collins,1991-04-23,Female,Australia,Bachelor's Degree,5,3,Tokyo,Tachikawa
CAND002730,Mariana,Rodríguez,2002-08-12,Female,Mexico,Master's Degree,3,4,Saitama,Koshigaya
CAND002731,James,Anderson,1977-10-13,Female,USA,Master's Degree,5,2,Saitama,Kawaguchi
CAND002732,Ananya,Singh,2002-12-12,Female,India,Bachelor's Degree,5,2,Tokyo,Koto
CAND002733,Patricia,Mendoza,1991-09-22,Male,Philippines,Other,4,2,Saitama,Kawagoe
CAND002734,Angela,Reyes,1990-11-03,Female,Philippines,Master's Degree,5,3,Chiba,Ichikawa
CAND002735,Noah,Collins,2000-11-07,Female,Australia,Master's Degree,5,2,Chiba,Funabashi
CAND002736,Emily,Carter,1983-06-13,Male,USA,Bachelor's Degree,5,3,Kanagawa,Yokohama
CAND002737,Diego,López,1991-09-21,Male,Mexico,Bachelor's Degree,4,1,Kanagawa,Atsugi
CAND002738,Emma,Thompson,1980-02-16,Male,Canada,Bachelor's Degree,5,2,Chiba,Kashiwa
CAND002739,Joshua,Aquino,1986-08-24,Female,Philippines,Bachelor's Degree,4,1,Kanagawa,Fujisawa
CAND002740,George,Davies,1975-11-30,Male,UK,Bachelor's Degree,5,1,Tokyo,Edogawa
CAND002741,Joshua,Aquino,1997-06-19,Male,Philippines,Bachelor's Degree,5,3,Kanagawa,Atsugi
CAND002742,George,Davies,1980-07-28,Male,UK,Bachelor's Degree,5,4,Tokyo,Setagaya
CAND002743,Rohan,Gupta,1993-08-26,Female,India,Bachelor's Degree,5,5,Tokyo,Shinjuku
CAND002744,Maya,Brown,1970-10-06,Female,Canada,Bachelor's Degree,5,2,Kanagawa,Yokohama
CAND002745,Jessica,Davis,1973-03-08,Female,USA,Bachelor's Degree,5,2,Tokyo,Hachioji
CAND002746,Daniel,Williams,1999-01-07,Female,USA,Master's Degree,5,3,Tokyo,Edogawa
CAND002747,Sophie,Evans,2002-07-30,Male,UK,Master's Degree,5,2,Kanagawa,Yamato
CAND002748,Jack,Harris,1987-02-22,Male,New Zealand,Bachelor's Degree,5,5,Chiba,Ichikawa
CAND002749,Sarah,Miller,1973-08-21,Male,USA,Bachelor's Degree,5,2,Tokyo,Nerima
CAND002750,Jack,Taylor,1978-01-29,Male,Australia,Bachelor's Degree,5,2,Tokyo,Itabashi
CAND002751,Emily,Carter,1979-07-06,Male,USA,Bachelor's Degree,5,1,Saitama,Tokorozawa
CAND002752,Lerato,Dlamini,2000-05-26,Female,South Africa,Bachelor's Degree,5,2,Tokyo,Koto
CAND002753,James,Thompson,1980-03-23,Female,UK,Bachelor's Degree,5,2,Saitama,Kawagoe
CAND002754,George,Davies,2000-05-10,Male,UK,Bachelor's Degree,5,1,Chiba,Chiba
CAND002755,Neha,Kapoor,1998-07-22,Female,India,Bachelor's Degree,5,1,Tokyo,Koto
CAND002756,Luis,González,2002-03-13,Male,Mexico,Bachelor's Degree,4,2,Tokyo,Koto
CAND002757,Michael,Johnson,1998-08-13,Female,USA,Doctorate,5,1,Tokyo,Edogawa
CAND002758,Arjun,Sharma,1999-07-07,Female,India,Bachelor's Degree,4,4,Kanagawa,Atsugi
CAND002759,Priya,Patel,1980-03-03,Male,India,Other,4,1,Tokyo,Edogawa
CAND002760,Charlotte,Brown,1998-06-26,Female,UK,Other,5,2,Tokyo,Koto
CAND002761,Sophie,Evans,2001-10-31,Female,UK,Bachelor's Degree,5,2,Tokyo,Itabashi
CAND002762,Sarah,Miller,1995-11-22,Female,USA,Bachelor's Degree,5,2,Tokyo,Setagaya
CAND002763,Aisha,Botha,1999-05-09,Male,South Africa,Master's Degree,5,1,Tokyo,Itabashi
CAND002764,Ryan,Campbell,1978-06-14,Male,Canada,Bachelor's Degree,5,1,Saitama,Koshigaya
CAND002765,Daniel,Williams,1987-10-27,Female,USA,Master's Degree,5,3,Saitama,Saitama
CAND002766,Charlotte,Brown,1992-09-08,Male,UK,Bachelor's Degree,5,2,Chiba,Funabashi
CAND002767,Joon-ho,Choi,1977-09-18,Female,South Korea,Bachelor's Degree,4,2,Saitama,Soka
CAND002768,Chloe,Mitchell,2000-12-13,Male,Australia,Bachelor's Degree,5,2,Tokyo,Edogawa
CAND002769,Ryan,Campbell,1970-12-05,Female,Canada,Bachelor's Degree,5,1,Kanagawa,Yokohama
CAND002770,Liam,Anderson,1987-03-08,Female,Australia,Bachelor's Degree,5,1,Chiba,Chiba
CAND002771,Thomas,Reid,1981-09-13,Male,New Zealand,Bachelor's Degree,5,1,Chiba,Kashiwa
CAND002772,Ryan,Campbell,1992-10-10,Male,Canada,Bachelor's Degree,5,3,Tokyo,Edogawa
CAND002773,Maya,Brown,1977-02-11,Male,Canada,Other,5,3,Tokyo,Nerima
CAND002774,James,Anderson,2000-06-17,Male,USA,Bachelor's Degree,5,1,Tokyo,Ota
CAND002775,Ciara,Walsh,2001-06-15,Female,Ireland,Bachelor's Degree,5,4,Tokyo,Koto
CAND002776,Rahul,Mehta,1985-10-06,Male,India,Bachelor's Degree,4,1,Saitama,Kawaguchi
CAND002777,Ananya,Singh,1995-12-01,Male,India,Bachelor's Degree,5,2,Tokyo,Shinjuku
CAND002778,Charlotte,Brown,1993-05-01,Female,UK,Bachelor's Degree,5,5,Saitama,Wako
CAND002779,George,Davies,2002-01-23,Male,UK,Bachelor's Degree,5,2,Tokyo,Koto
CAND002780,Oliver,Wilson,1989-06-11,Male,UK,Associate Degree,5,1,Kanagawa,Fujisawa
CAND002781,Jessica,Davis,1999-12-01,Male,USA,Bachelor's Degree,5,2,Chiba,Funabashi
CAND002782,Jack,Harris,1975-10-16,Female,New Zealand,Bachelor's Degree,5,1,Tokyo,Nerima
CAND002783,Alejandro,García,1992-04-23,Female,Mexico,Bachelor's Degree,3,1,Tokyo,Koto
CAND002784,Patricia,Mendoza,1994-11-15,Female,Philippines,Doctorate,5,1,Tokyo,Hachioji
CAND002785,Liam,Anderson,1974-03-31,Male,Australia,Bachelor's Degree,5,1,Saitama,Koshigaya
CAND002786,Emily,Carter,1991-07-17,Female,USA,Bachelor's Degree,5,1,Tokyo,Hachioji
CAND002787,Noah,Collins,1970-11-10,Male,Australia,Bachelor's Degree,5,2,Saitama,Soka
CAND002788,Jack,Taylor,1974-10-23,Male,Australia,Master's Degree,5,4,Tokyo,Edogawa
CAND002789,Mia,Walker,1993-12-12,Male,Australia,Associate Degree,5,1,Saitama,Asaka
CAND002790,Maya,Brown,1977-10-12,Male,Canada,Bachelor's Degree,5,2,Saitama,Tokorozawa
CAND002791,Mark,Garcia,1991-04-15,Female,Philippines,Bachelor's Degree,5,3,Chiba,Chiba
CAND002792,Conor,Byrne,1970-02-06,Male,Ireland,Bachelor's Degree,5,1,Saitama,Koshigaya
CAND002793,Noah,Collins,1996-06-28,Female,Australia,Bachelor's Degree,5,3,Tokyo,Koto
CAND002794,Jessica,Davis,1990-01-10,Male,USA,Bachelor's Degree,5,1,Saitama,Soka
CAND002795,Sarah,Miller,2001-04-21,Male,USA,Master's Degree,5,4,Tokyo,Setagaya
CAND002796,Maria,Cruz,1998-10-29,Male,Philippines,Master's Degree,4,1,Tokyo,Edogawa
CAND002797,Jack,Taylor,1994-07-16,Male,Australia,Bachelor's Degree,5,1,Chiba,Kashiwa
CAND002798,Emma,Thompson,1985-11-30,Male,Canada,Bachelor's Degree,5,1,Saitama,Kawaguchi
CAND002799,Michael,Johnson,1997-08-05,Male,USA,Bachelor's Degree,5,1,Kanagawa,Kawasaki
CAND002800,Sarah,Miller,1997-08-18,Male,USA,Bachelor's Degree,5,2,Tokyo,Shinjuku
CAND002801,Patricia,Mendoza,1975-09-03,Male,Philippines,Bachelor's Degree,5,2,Kanagawa,Atsugi
CAND002802,Daniel,Kamau,1973-04-06,Male,Kenya,Bachelor's Degree,5,2,Tokyo,Shinjuku
CAND002803,Emily,Carter,1970-01-30,Male,USA,Bachelor's Degree,5,1,Kanagawa,Yamato
CAND002804,Ryan,Campbell,1981-06-26,Female,Canada,Bachelor's Degree,5,4,Saitama,Kawagoe
CAND002805,Arjun,Sharma,1981-05-09,Female,India,Other,5,1,Tokyo,Nerima
CAND002806,James,Anderson,1977-12-21,Male,USA,Master's Degree,5,1,Tokyo,Shinjuku
CAND002807,Liam,Anderson,1975-01-29,Male,Australia,Bachelor's Degree,5,1,Chiba,Kashiwa
CAND002808,James,Thompson,1994-01-16,Female,UK,Bachelor's Degree,5,3,Tokyo,Shinjuku
CAND002809,Diego,López,2001-12-31,Male,Mexico,Bachelor's Degree,5,2,Kanagawa,Atsugi
CAND002810,Noah,Collins,1998-03-07,Female,Australia,Other,5,3,Saitama,Kawaguchi
CAND002811,Daniel,Williams,1976-02-05,Male,USA,Bachelor's Degree,5,2,Chiba,Urayasu
CAND002812,Mia,Walker,1990-12-09,Female,Australia,Bachelor's Degree,5,2,Saitama,Koshigaya
CAND002813,Noah,Collins,1978-09-02,Female,Australia,Bachelor's Degree,5,3,Tokyo,Edogawa
CAND002814,Sophie,Evans,1990-04-15,Female,UK,Bachelor's Degree,5,3,Chiba,Funabashi
CAND002815,Sophie,Evans,1990-10-19,Male,UK,Bachelor's Degree,5,1,Tokyo,Shinjuku
CAND002816,Arjun,Sharma,1989-04-11,Male,India,Bachelor's Degree,4,1,Tokyo,Koto
