employee_id,employee_type,first_name,last_name,date_of_birth,gender,country_of_origin,education_level,home_prefecture,home_city,english_proficiency,japanese_proficiency,hire_date,employment_start_date,employment_status,recruitment_source,initial_position,initial_level,current_position,current_level,current_salary
DUD101181,Teacher,Rohan,Gupta,1989-07-27,Female,India,Bachelor's Degree,Tokyo,Tachikawa,5,2,2020-11-05,2020-11-24,Active,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101182,Teacher,John,Santos,1980-11-10,Female,Philippines,Bachelor's Degree,Saitama,Asaka,5,1,2021-11-28,2021-12-13,Offboarded,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101183,Teacher,Olivia,Campbell,1998-12-09,Female,Australia,Bachelor's Degree,Chiba,Chiba,5,1,2023-05-27,2023-06-10,Active,Social Media,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101184,Teacher,Noah,Collins,1982-12-24,Female,Australia,Bachelor's Degree,Tokyo,Shinjuku,5,3,2024-04-29,2024-05-07,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101185,Teacher,Joshua,Aquino,1998-01-05,Male,Philippines,Bachelor's Degree,Tokyo,Nerima,5,2,2025-12-23,2026-01-15,On Leave,Teacher Referral,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101186,Teacher,Isla,Scott,1993-06-04,Female,New Zealand,Bachelor's Degree,Saitama,Koshigaya,5,2,2025-08-16,2025-08-23,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101187,Teacher,George,Davies,1995-07-19,Male,UK,Bachelor's Degree,Kanagawa,Kawasaki,5,4,2021-05-19,2021-05-22,Active,Social Media,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101188,Teacher,Charlotte,Brown,1988-02-18,Male,UK,Bachelor's Degree,Kanagawa,Yokohama,5,2,2019-07-04,2019-07-21,Active,Company Website,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101189,Teacher,John,Santos,1977-10-20,Male,Philippines,Master's Degree,Tokyo,Edogawa,5,1,2026-01-01,2026-01-30,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101190,Teacher,Aoife,Kelly,1982-10-09,Female,Ireland,Master's Degree,Kanagawa,Sagamihara,5,3,2020-07-26,2020-07-30,Offboarded,LinkedIn,ALT / English Teacher,1,Trainer,4,280000
DUD101191,Teacher,Emma,Thompson,1996-06-27,Male,Canada,Master's Degree,Saitama,Kawagoe,5,2,2022-03-25,2022-03-27,Offboarded,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101192,Teacher,Alejandro,García,1995-03-15,Female,Mexico,Bachelor's Degree,Tokyo,Koto,5,3,2022-10-06,2022-10-24,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101193,Teacher,Seo-yeon,Lee,1994-04-16,Male,South Korea,Bachelor's Degree,Saitama,Soka,5,1,2019-09-14,2019-10-11,Active,Indeed,ALT / English Teacher,1,Lead Trainer,6,300000
DUD101194,Teacher,Michael,Johnson,1996-12-06,Male,USA,Bachelor's Degree,Kanagawa,Yokohama,5,5,2020-07-22,2020-08-17,Offboarded,Company Website,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101195,Teacher,Mariana,Rodríguez,1971-02-22,Male,Mexico,Bachelor's Degree,Tokyo,Hachioji,4,2,2020-02-23,2020-03-03,Active,Employee Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101196,Teacher,Sarah,Miller,1998-03-29,Female,USA,Bachelor's Degree,Kanagawa,Sagamihara,5,2,2020-11-09,2020-11-10,On Leave,LinkedIn,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101197,Teacher,Sarah,Miller,1989-11-10,Male,USA,Bachelor's Degree,Tokyo,Shinjuku,5,3,2024-04-13,2024-05-11,Active,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101198,Teacher,Min-seo,Kang,1996-09-30,Female,South Korea,Bachelor's Degree,Tokyo,Setagaya,5,2,2024-07-25,2024-08-23,Active,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101199,Teacher,Jessica,Davis,1981-10-27,Female,USA,Bachelor's Degree,Kanagawa,Atsugi,5,2,2020-01-01,2020-01-07,Active,Company Website,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101200,Teacher,Daniel,Williams,1977-09-06,Male,USA,Bachelor's Degree,Kanagawa,Sagamihara,5,1,2025-05-10,2025-06-08,Active,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101201,Teacher,Ji-woo,Park,1973-07-11,Female,South Korea,Bachelor's Degree,Tokyo,Setagaya,4,2,2025-01-01,2025-01-22,Active,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101202,Teacher,Lucas,Anderson,1975-06-10,Male,Canada,Bachelor's Degree,Tokyo,Hachioji,5,1,2022-03-19,2022-04-06,Active,Job Fair,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101203,Teacher,Charlotte,Brown,1983-03-11,Male,UK,Bachelor's Degree,Kanagawa,Yokohama,5,2,2022-06-10,2022-06-11,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101204,Teacher,Sarah,Miller,1976-05-11,Female,USA,Associate Degree,Chiba,Matsudo,5,2,2021-02-26,2021-03-27,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101205,Teacher,Sarah,Miller,1974-08-04,Female,USA,Bachelor's Degree,Tokyo,Ota,5,1,2025-05-15,2025-05-25,On Leave,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101206,Teacher,Patricia,Mendoza,1980-06-28,Male,Philippines,Master's Degree,Kanagawa,Kawasaki,5,2,2020-07-14,2020-08-10,Active,Other,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101207,Teacher,Jack,Taylor,1995-09-05,Female,Australia,Master's Degree,Kanagawa,Yokohama,5,2,2025-11-05,2025-11-22,Active,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101208,Teacher,John,Santos,1991-06-16,Male,Philippines,Master's Degree,Tokyo,Tachikawa,4,2,2020-11-21,2020-12-18,Offboarded,LinkedIn,ALT / English Teacher,1,Trainer,4,280000
DUD101209,Teacher,Jessica,Davis,1978-02-04,Female,USA,Bachelor's Degree,Tokyo,Koto,5,1,2023-08-29,2023-09-19,Offboarded,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101210,Teacher,Oliver,King,1988-03-01,Male,New Zealand,Bachelor's Degree,Chiba,Kashiwa,5,2,2021-03-14,2021-03-16,Offboarded,Indeed,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101211,Teacher,Noah,Collins,1995-01-04,Female,Australia,Bachelor's Degree,Chiba,Ichikawa,5,1,2026-01-28,2026-02-14,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101212,Teacher,Emily,Carter,1971-09-12,Female,USA,Master's Degree,Chiba,Kashiwa,5,2,2021-10-28,2021-11-18,Offboarded,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101213,Teacher,Patricia,Mendoza,1999-01-31,Male,Philippines,Bachelor's Degree,Kanagawa,Fujisawa,5,2,2025-06-15,2025-07-05,Active,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101214,Teacher,Sophie,Evans,1971-08-10,Male,UK,Master's Degree,Tokyo,Itabashi,5,4,2021-11-19,2021-12-17,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101215,Teacher,Maya,Brown,1971-03-06,Female,Canada,Associate Degree,Tokyo,Ota,5,3,2019-12-17,2020-01-09,Active,Indeed,ALT / English Teacher,1,Lead Trainer,6,300000
DUD101216,Teacher,Ava,Wilson,1997-12-22,Female,Canada,Bachelor's Degree,Tokyo,Tachikawa,5,3,2020-12-21,2021-01-16,Offboarded,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101217,Teacher,Oliver,King,2000-07-28,Male,New Zealand,Bachelor's Degree,Tokyo,Koto,5,2,2021-11-28,2021-12-09,Active,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101218,Teacher,Sipho,Ndlovu,1987-02-02,Male,South Africa,Master's Degree,Tokyo,Tachikawa,5,1,2020-08-24,2020-08-29,Active,Employee Referral,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101219,Teacher,Oliver,Wilson,1981-04-08,Male,UK,Bachelor's Degree,Saitama,Asaka,5,2,2021-06-12,2021-06-16,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101220,Teacher,Luis,González,2000-08-29,Female,Mexico,Bachelor's Degree,Saitama,Soka,5,3,2021-09-27,2021-10-24,Offboarded,International Recruitment,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101221,Teacher,Daniel,Kamau,1977-05-17,Male,Kenya,Bachelor's Degree,Saitama,Koshigaya,4,3,2024-08-31,2024-09-05,Offboarded,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101222,Teacher,Aoife,Kelly,1996-06-05,Male,Ireland,Bachelor's Degree,Saitama,Koshigaya,5,2,2023-05-25,2023-05-28,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101223,Teacher,Ava,Wilson,1986-05-30,Male,Canada,Bachelor's Degree,Saitama,Soka,5,4,2025-07-06,2025-07-16,Active,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101224,Teacher,Chloe,Mitchell,1981-09-27,Male,Australia,Bachelor's Degree,Tokyo,Setagaya,5,3,2024-12-28,2025-01-23,Active,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101225,Teacher,Sarah,Miller,1977-05-24,Male,USA,Bachelor's Degree,Saitama,Koshigaya,5,2,2022-04-07,2022-05-02,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101226,Teacher,Oliver,Wilson,1990-05-09,Male,UK,Bachelor's Degree,Chiba,Funabashi,5,1,2021-03-11,2021-03-22,Active,Indeed,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101227,Teacher,Patricia,Mendoza,1980-09-06,Female,Philippines,Master's Degree,Tokyo,Itabashi,3,4,2022-03-24,2022-04-23,Offboarded,Employee Referral,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101228,Teacher,Daniel,Williams,1990-06-26,Female,USA,Bachelor's Degree,Saitama,Saitama,5,2,2025-02-13,2025-02-28,Active,University/College Partnership,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101229,Teacher,Ananya,Singh,1982-03-10,Female,India,Bachelor's Degree,Tokyo,Hachioji,5,3,2023-02-25,2023-03-09,Active,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101230,Teacher,Ananya,Singh,1972-08-14,Male,India,Associate Degree,Kanagawa,Yamato,5,3,2024-04-16,2024-05-03,Active,LinkedIn,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101231,Teacher,Sarah,Miller,1992-11-20,Male,USA,Bachelor's Degree,Chiba,Urayasu,5,1,2023-01-20,2023-02-12,Active,Social Media,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101232,Teacher,Sophie,Evans,1977-12-22,Male,UK,Bachelor's Degree,Tokyo,Setagaya,5,4,2024-01-18,2024-01-28,Active,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101233,Teacher,Emily,Carter,1986-09-17,Male,USA,Bachelor's Degree,Saitama,Tokorozawa,5,1,2021-11-24,2021-11-28,Active,Other,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101234,Teacher,Daniel,Williams,1973-02-08,Male,USA,Bachelor's Degree,Tokyo,Tachikawa,5,1,2021-07-14,2021-08-03,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101235,Teacher,Daniel,Williams,1993-04-26,Male,USA,Bachelor's Degree,Tokyo,Tachikawa,5,1,2021-09-26,2021-10-09,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101236,Teacher,Ciara,Walsh,1976-09-18,Male,Ireland,Master's Degree,Tokyo,Hachioji,5,5,2021-02-15,2021-03-16,Active,International Recruitment,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101237,Teacher,Olivia,Campbell,1975-12-31,Female,Australia,Bachelor's Degree,Tokyo,Edogawa,5,2,2019-04-30,2019-05-20,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101238,Teacher,Michael,Johnson,1988-08-19,Female,USA,Bachelor's Degree,Tokyo,Hachioji,5,2,2019-07-09,2019-07-26,Active,Indeed,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101239,Teacher,Sarah,Miller,1978-02-08,Female,USA,Doctorate,Tokyo,Itabashi,5,1,2023-04-27,2023-05-14,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101240,Teacher,Min-jun,Kim,1976-05-22,Male,South Korea,Bachelor's Degree,Saitama,Asaka,4,2,2021-12-13,2022-01-05,Active,Job Fair,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101241,Teacher,John,Santos,1977-11-16,Male,Philippines,Bachelor's Degree,Saitama,Tokorozawa,5,3,2021-09-06,2021-10-05,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101242,Teacher,Arjun,Sharma,1978-02-26,Male,India,Bachelor's Degree,Saitama,Tokorozawa,5,3,2020-05-17,2020-06-09,Active,Job Fair,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101243,Teacher,Daniel,Williams,1994-10-24,Female,USA,Bachelor's Degree,Tokyo,Koto,5,1,2023-04-29,2023-05-21,Offboarded,International Recruitment,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101244,Teacher,James,Anderson,1981-12-19,Male,USA,Bachelor's Degree,Tokyo,Tachikawa,5,3,2024-10-10,2024-10-17,Active,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101245,Teacher,James,Thompson,1981-09-16,Male,UK,Doctorate,Saitama,Asaka,5,2,2020-07-21,2020-07-26,Offboarded,Job Fair,ALT / English Teacher,1,Trainer,4,280000
DUD101246,Teacher,Olivia,Campbell,1989-09-29,Female,Australia,Bachelor's Degree,Tokyo,Edogawa,5,2,2025-12-05,2025-12-19,Offboarded,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101247,Teacher,Maria,Cruz,2001-10-03,Male,Philippines,Doctorate,Tokyo,Hachioji,5,2,2020-09-17,2020-09-21,Active,Other,ALT / English Teacher,1,Trainer,4,280000
DUD101248,Teacher,Daniel,Williams,1972-06-08,Male,USA,Bachelor's Degree,Tokyo,Shinjuku,5,1,2025-06-18,2025-07-03,Active,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101249,Teacher,Ha-eun,Jung,1985-09-02,Male,South Korea,Master's Degree,Saitama,Koshigaya,5,2,2021-11-25,2021-12-15,Active,Social Media,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101250,Teacher,Brian,Otieno,1970-10-12,Female,Kenya,Bachelor's Degree,Tokyo,Ota,5,3,2025-09-06,2025-09-16,Active,Company Website,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101251,Teacher,Priya,Patel,1995-08-05,Female,India,Doctorate,Kanagawa,Yokohama,5,2,2021-02-14,2021-03-10,Offboarded,Teacher Referral,ALT / English Teacher,1,Trainer,4,280000
DUD101252,Teacher,Emily,Carter,1982-06-08,Male,USA,Bachelor's Degree,Chiba,Funabashi,5,1,2021-06-13,2021-07-12,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101253,Teacher,James,Anderson,1974-03-03,Male,USA,Bachelor's Degree,Tokyo,Ota,5,1,2020-12-09,2021-01-01,Active,Company Website,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101254,Teacher,Joshua,Aquino,1988-05-25,Male,Philippines,Bachelor's Degree,Saitama,Kawaguchi,4,3,2020-03-31,2020-04-03,Active,Job Board,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101255,Teacher,Michael,Johnson,1990-01-11,Female,USA,Bachelor's Degree,Tokyo,Hachioji,5,3,2022-01-13,2022-01-19,Offboarded,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101256,Teacher,Jack,Taylor,1994-01-19,Female,Australia,Bachelor's Degree,Tokyo,Nerima,5,3,2020-05-29,2020-06-02,Offboarded,Company Website,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101257,Teacher,James,Anderson,1998-01-19,Male,USA,Bachelor's Degree,Kanagawa,Yokohama,5,2,2022-11-28,2022-12-02,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101258,Teacher,Rohan,Gupta,2001-06-06,Female,India,Master's Degree,Kanagawa,Fujisawa,5,3,2019-12-27,2020-01-21,On Leave,Social Media,ALT / English Teacher,1,Trainer,4,280000
DUD101259,Teacher,Jessica,Davis,1975-10-02,Male,USA,Master's Degree,Saitama,Kawaguchi,5,3,2021-10-24,2021-11-07,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101260,Teacher,Oliver,Wilson,1987-05-18,Male,UK,Bachelor's Degree,Kanagawa,Kawasaki,5,3,2022-02-26,2022-03-28,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101261,Teacher,Sarah,Miller,1988-12-13,Female,USA,Bachelor's Degree,Saitama,Asaka,5,1,2024-10-17,2024-10-25,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101262,Teacher,Jessica,Davis,1989-05-06,Female,USA,Bachelor's Degree,Saitama,Wako,5,1,2020-08-31,2020-09-27,Active,International Recruitment,ALT / English Teacher,1,Trainer,4,280000
DUD101263,Teacher,Oliver,Wilson,2000-09-14,Female,UK,Bachelor's Degree,Tokyo,Nerima,5,1,2019-11-27,2019-11-30,Active,International Recruitment,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101264,Teacher,Patrick,Ryan,1986-07-14,Male,Ireland,Bachelor's Degree,Chiba,Kashiwa,5,1,2024-03-18,2024-04-05,Active,Other,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101265,Teacher,Amelia,Taylor,1981-01-15,Female,UK,Bachelor's Degree,Chiba,Funabashi,5,3,2022-01-23,2022-02-06,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101266,Teacher,Patricia,Mendoza,1971-09-27,Female,Philippines,Bachelor's Degree,Chiba,Urayasu,5,2,2020-05-16,2020-05-30,Active,Company Website,ALT / English Teacher,1,Trainer,4,280000
DUD101267,Teacher,James,Anderson,1994-06-03,Female,USA,Bachelor's Degree,Tokyo,Itabashi,5,2,2020-11-27,2020-12-15,Active,Other,ALT / English Teacher,1,Trainer,4,280000
DUD101268,Teacher,Mark,Garcia,1978-10-08,Female,Philippines,Bachelor's Degree,Tokyo,Setagaya,4,2,2021-10-25,2021-11-04,Active,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101269,Teacher,George,Davies,1992-01-27,Male,UK,Bachelor's Degree,Chiba,Funabashi,5,1,2021-06-14,2021-06-14,Active,LinkedIn,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101270,Teacher,Min-seo,Kang,1990-01-16,Male,South Korea,Bachelor's Degree,Tokyo,Nerima,5,1,2025-07-16,2025-07-16,Active,Other,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101271,Teacher,Priya,Patel,1977-01-09,Male,India,Master's Degree,Kanagawa,Sagamihara,5,3,2023-08-30,2023-09-12,Offboarded,Company Website,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101272,Teacher,Charlotte,Brown,1970-11-07,Male,UK,Bachelor's Degree,Kanagawa,Sagamihara,5,2,2020-05-15,2020-05-24,Offboarded,Employee Referral,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101273,Teacher,Arjun,Sharma,1996-05-26,Male,India,Bachelor's Degree,Tokyo,Nerima,3,3,2022-03-11,2022-03-29,Active,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101274,Teacher,Rohan,Gupta,1995-10-04,Male,India,Bachelor's Degree,Tokyo,Setagaya,4,1,2022-02-10,2022-03-01,Active,Recruitment Agency,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101275,Teacher,Mariana,Rodríguez,1987-09-20,Male,Mexico,Master's Degree,Saitama,Asaka,5,2,2021-06-22,2021-07-06,Active,Social Media,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101276,Teacher,George,Davies,1974-07-31,Male,UK,Bachelor's Degree,Tokyo,Setagaya,5,1,2024-09-07,2024-09-16,Offboarded,Indeed,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101277,Teacher,Charlotte,Brown,1984-06-16,Female,UK,Bachelor's Degree,Tokyo,Hachioji,5,2,2025-12-02,2025-12-11,Active,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101278,Teacher,Isla,Scott,1973-01-02,Female,New Zealand,Master's Degree,Kanagawa,Kawasaki,5,3,2020-10-23,2020-10-23,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101279,Teacher,Lerato,Dlamini,1973-12-29,Female,South Africa,Bachelor's Degree,Chiba,Urayasu,5,1,2022-02-26,2022-03-01,Offboarded,Social Media,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101280,Teacher,Jessica,Davis,1976-07-29,Male,USA,Doctorate,Tokyo,Tachikawa,5,4,2025-04-10,2025-04-26,Active,International Recruitment,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101281,Teacher,Kevin,Mwangi,1973-03-02,Female,Kenya,Other,Kanagawa,Fujisawa,4,1,2020-08-05,2020-08-19,Offboarded,Indeed,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101282,Teacher,Kevin,Mwangi,1992-09-26,Male,Kenya,Bachelor's Degree,Kanagawa,Yamato,4,3,2022-02-26,2022-03-15,Active,Indeed,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101283,Teacher,Emily,Carter,1987-01-22,Female,USA,Bachelor's Degree,Tokyo,Ota,5,1,2020-03-10,2020-04-08,Active,Teacher Referral,ALT / English Teacher,1,Senior Trainer,5,290000
DUD101284,Teacher,Emma,Thompson,1995-02-08,Male,Canada,Associate Degree,Tokyo,Ota,5,2,2024-08-06,2024-08-27,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101285,Teacher,Emma,Thompson,1981-08-08,Female,Canada,Associate Degree,Tokyo,Ota,5,1,2024-01-14,2024-01-15,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101286,Teacher,Chloe,Mitchell,1984-12-13,Female,Australia,Master's Degree,Tokyo,Tachikawa,5,2,2023-09-17,2023-09-22,Active,University/College Partnership,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101287,Teacher,Chloe,Mitchell,1997-05-10,Male,Australia,Bachelor's Degree,Saitama,Soka,5,4,2024-01-23,2024-01-23,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101288,Teacher,Olivia,Campbell,1974-08-02,Male,Australia,Bachelor's Degree,Tokyo,Itabashi,5,2,2021-12-21,2022-01-16,Active,Recruitment Agency,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101289,Teacher,James,Anderson,1981-12-05,Female,USA,Bachelor's Degree,Saitama,Tokorozawa,5,2,2024-02-19,2024-02-23,Offboarded,Other,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101290,Teacher,Mark,Garcia,1989-01-22,Female,Philippines,Bachelor's Degree,Chiba,Chiba,4,1,2020-07-06,2020-07-24,Offboarded,Teacher Referral,ALT / English Teacher,1,Senior Teacher,3,270000
DUD101291,Teacher,Ruby,Taylor,1979-03-06,Female,New Zealand,Master's Degree,Tokyo,Edogawa,5,2,2023-10-26,2023-11-23,Active,Job Board,ALT / English Teacher,1,Experienced Teacher,2,260000
DUD101292,Teacher,Sipho,Ndlovu,1987-12-21,Female,South Africa,Bachelor's Degree,Chiba,Chiba,5,2,2022-05-15,2022-06-08,Active,Job Board,ALT / English Teacher,1,ALT / English Teacher,1,250000
DUD101293,Teacher,Daniel,Williams,1978-09-02,Female,USA,Master's Degree,Tokyo,Ota,5,2,2019-12-15,2019-12-30,Offboarded,International Recruitment,ALT / English Teacher,1,Senior Trainer,5,290000
