employee_id,first_name,last_name,employment_start_date,employment_end_date,employment_status,employment_type,position,career_level,start_reason,end_reason,offboarding_date,departure_type,leaving_reason,exit_satisfaction,would_recommend,would_return,rehire_eligible
DUD101305,Emma,Williams,2022-01-08,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101306,Carlos,Rodriguez,2025-10-16,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101307,Marco,Jackson,2023-12-03,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101308,Diego,Young,2023-04-08,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101309,Alejandro,Garcia,2021-01-05,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101310,James,Wilson,2025-11-18,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101311,John,Garcia,2025-07-20,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101312,Alejandro,Lee,2026-04-01,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101313,Diego,Taylor,2025-11-16,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101314,Jessica,Allen,2021-06-17,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101315,Robert,Thompson,2026-06-14,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101316,Andres,Garcia,2025-05-25,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101317,Luis,Hernandez,2026-06-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101318,Sarah,Wilson,2021-07-08,2022-11-30,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Performance,2022-11-30,Voluntary,Returning Home,1,0,1,1
DUD101319,Jose,Lopez,2021-12-21,2023-01-04,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Contract End,2023-01-04,Voluntary,Personal Reasons,4,1,1,1
DUD101320,Matthew,Allen,2024-01-19,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101321,Michael,Torres,2022-12-21,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101322,James,Wilson,2026-02-05,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101323,Christopher,Miller,2024-03-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101324,Matthew,White,2022-05-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101325,Michael,Perez,2022-02-02,2023-04-08,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Career Change,2023-04-08,Voluntary,Career Change,2,1,1,1
DUD101326,Juan,Torres,2026-02-02,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101327,Matthew,Miller,2024-05-09,2025-05-20,Inactive,Full-time,Senior Trainer,5,Initial Hire,Relocation,2025-05-20,Voluntary,Career Change,5,1,0,1
DUD101328,Diego,Walker,2024-10-23,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101329,Sarah,Moore,2021-10-27,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101330,Diego,Allen,2022-09-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101331,Maria,White,2025-06-16,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101332,Hannah,Sanchez,2026-01-13,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101333,Luis,Wilson,2025-05-01,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101334,Emily,Garcia,2026-06-10,2027-03-21,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Voluntary Resignation,2027-03-21,Involuntary,Performance,NULL,NULL,NULL,0
DUD101335,Andres,Torres,2024-11-16,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101336,Jose,Wilson,2023-03-28,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101337,Emma,Martinez,2025-02-03,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101338,Alejandro,Johnson,2026-02-17,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101339,Carlos,Martin,2021-08-13,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101340,Laura,Perez,2023-09-18,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101341,Ana,Torres,2023-03-07,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101342,Laura,Perez,2026-01-09,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101343,Olivia,Moore,2024-01-17,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101344,Daniel,Moore,2022-09-15,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101345,Alejandro,Moore,2021-05-27,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101346,Robert,Martinez,2024-03-23,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101347,Olivia,Thompson,2023-07-07,2024-02-08,Inactive,Full-time,Senior Teacher,3,Initial Hire,Career Change,2024-02-08,Voluntary,Personal Reasons,1,0,1,1
DUD101348,Jose,Martinez,2021-10-18,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101349,Matthew,Williams,2025-05-26,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101350,Alejandro,Miller,2025-03-04,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101351,William,Ramirez,2024-09-25,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101352,Sarah,Davis,2025-10-31,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101353,Diego,Lopez,2024-04-18,2025-12-14,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Personal Reasons,2025-12-14,Voluntary,Personal Reasons,2,0,1,1
DUD101354,Ana,Moore,2026-02-11,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101355,Maria,Davis,2024-02-04,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101356,Emily,Martin,2025-08-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101357,Emma,Moore,2025-05-21,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101358,Jose,Lee,2025-04-27,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101359,Maria,Perez,2026-03-24,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101360,Thomas,Young,2023-08-22,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101361,Luis,Lee,2022-08-15,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101362,Jessica,Martinez,2021-09-16,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101363,Sofia,Anderson,2023-01-12,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101364,Emma,Smith,2021-08-06,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101365,Ana,Taylor,2025-05-04,2027-09-30,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2027-09-30,Voluntary,Work-Life Balance,1,1,0,1
DUD101366,Olivia,Rodriguez,2023-05-16,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101367,Thomas,King,2023-01-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101368,Diego,Smith,2026-07-14,2028-05-12,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Personal Reasons,2028-05-12,Voluntary,Personal Reasons,5,1,1,1
DUD101369,Michael,Johnson,2022-01-09,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101370,Sarah,Perez,2024-06-16,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101371,John,Williams,2025-04-24,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101372,Juan,White,2024-04-15,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101373,Olivia,Taylor,2023-04-11,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101374,Luis,Hall,2022-11-17,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101375,Matthew,Lee,2025-12-07,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101376,Ana,Anderson,2025-06-10,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101377,Alejandro,Moore,2022-02-18,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101378,Jessica,Hernandez,2022-02-05,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101379,Daniel,Ramirez,2025-03-17,2027-03-13,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Performance,2027-03-13,Voluntary,Compensation,1,1,1,1
DUD101380,Emma,Jackson,2023-05-18,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101381,Maria,Johnson,2021-06-12,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101382,Marco,Allen,2022-04-26,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101383,Carlos,Davis,2026-06-25,2028-05-24,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Performance,2028-05-24,Voluntary,Career Development,1,1,0,1
DUD101384,Daniel,Taylor,2021-09-20,2022-01-30,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Voluntary Resignation,2022-01-30,Voluntary,Assignment Issues,4,1,1,1
DUD101385,William,Miller,2025-07-16,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101386,James,Rodriguez,2025-09-28,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101387,Luis,King,2025-08-15,2027-10-09,Inactive,Full-time,Trainer,4,Initial Hire,Contract End,2027-10-09,Involuntary,Attendance,NULL,NULL,NULL,0
DUD101388,Jessica,Thompson,2021-09-08,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101389,Miguel,Garcia,2021-03-28,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101390,Robert,Jackson,2024-08-13,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101391,Michael,White,2021-10-04,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101392,Luis,Gonzalez,2026-02-06,2027-05-07,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2027-05-07,Voluntary,Personal Reasons,2,1,1,1
DUD101393,Christopher,Gonzalez,2024-12-09,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101394,Luis,Ramirez,2025-02-13,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101395,Andres,Perez,2025-12-22,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101396,Michael,Gonzalez,2021-04-03,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101397,Diego,Smith,2021-11-18,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101398,Andres,Perez,2026-05-10,2028-07-24,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Voluntary Resignation,2028-07-24,Voluntary,Assignment Issues,4,1,1,1
DUD101399,Andres,Thompson,2026-04-03,2028-03-02,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Performance,2028-03-02,Voluntary,Relocation,2,1,1,1
DUD101400,Diego,Sanchez,2022-05-07,2024-03-04,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Personal Reasons,2024-03-04,Voluntary,Assignment Issues,5,1,1,1
DUD101401,Maria,Anderson,2021-10-27,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101402,John,Young,2026-06-23,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101403,Daniel,Young,2026-07-26,2027-01-14,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Relocation,2027-01-14,Involuntary,Attendance,NULL,NULL,NULL,0
DUD101404,Robert,Garcia,2022-01-24,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101405,Marco,Lee,2021-06-06,2022-12-27,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Personal Reasons,2022-12-27,Voluntary,Work-Life Balance,1,1,1,1
DUD101406,Jose,Smith,2021-09-10,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101407,Luis,Brown,2025-04-11,NULL,Active,Full-time,Trainer,4,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101408,Carlos,Hernandez,2025-06-29,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101409,John,Martin,2026-03-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101410,David,Miller,2021-10-30,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101411,Hannah,Perez,2026-04-11,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101412,Daniel,Garcia,2024-07-27,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101413,David,Rodriguez,2021-09-15,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101414,David,Gonzalez,2022-09-04,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101415,Sofia,Ramirez,2024-04-28,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101416,John,Thompson,2025-03-08,2026-12-26,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2026-12-26,Voluntary,Commute,3,1,1,1
DUD101417,Carlos,Miller,2021-09-20,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101418,Michael,Moore,2022-08-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101419,Emma,Martin,2024-10-21,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101420,Emily,Taylor,2022-12-14,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101421,Hannah,Lopez,2022-09-19,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101422,James,Martin,2021-11-04,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101423,James,Brown,2021-12-21,2022-05-09,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2022-05-09,Voluntary,Work-Life Balance,2,0,1,1
DUD101424,James,Johnson,2021-05-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101425,Emma,Lee,2024-02-21,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101426,Diego,Brown,2025-09-19,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101427,Andres,Sanchez,2024-07-15,2026-09-29,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Contract End,2026-09-29,Involuntary,Client Request,4,0,0,0
DUD101428,Daniel,Johnson,2023-09-12,2024-07-13,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Relocation,2024-07-13,Voluntary,Relocation,NULL,NULL,NULL,1
DUD101429,Sofia,Davis,2026-02-25,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101430,James,Johnson,2023-03-17,2024-05-23,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Career Change,2024-05-23,Involuntary,Contract End,3,1,1,0
DUD101431,Daniel,Gonzalez,2021-12-12,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101432,Juan,Ramirez,2024-02-25,2024-12-26,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Relocation,2024-12-26,Voluntary,Commute,4,1,1,1
DUD101433,Jose,Young,2023-08-16,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101434,Andres,Miller,2022-07-06,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101435,Maria,Hernandez,2021-01-31,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101436,Andres,Gonzalez,2024-09-20,2026-06-24,Inactive,Full-time,Experienced Teacher,2,Initial Hire,Personal Reasons,2026-06-24,Voluntary,Relocation,4,1,1,1
DUD101437,Daniel,Martinez,2021-06-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101438,Sarah,Jackson,2024-03-11,2025-02-20,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Performance,2025-02-20,Voluntary,Career Development,3,1,1,1
DUD101439,Daniel,Walker,2024-12-10,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101440,Andres,Garcia,2026-05-11,2028-04-01,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Personal Reasons,2028-04-01,Voluntary,Compensation,4,0,1,1
DUD101441,Hannah,Rodriguez,2025-08-17,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101442,Diego,Perez,2025-04-18,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101443,Ana,White,2024-01-10,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101444,Miguel,Lee,2024-02-22,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101445,John,Thompson,2025-04-25,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101446,Miguel,Smith,2022-02-27,2023-11-15,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Contract End,2023-11-15,Voluntary,Personal Reasons,NULL,NULL,NULL,1
DUD101447,Miguel,Gonzalez,2024-06-13,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101448,Carlos,Smith,2023-07-18,2025-05-22,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Personal Reasons,2025-05-22,Voluntary,Relocation,NULL,NULL,NULL,1
DUD101449,Ana,King,2024-06-22,NULL,Active,Full-time,Senior Trainer,5,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101450,Maria,Ramirez,2023-06-17,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101451,Emily,Perez,2022-10-26,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101452,Andres,Brown,2021-10-04,2023-02-17,Inactive,Full-time,Senior Teacher,3,Initial Hire,Career Change,2023-02-17,Involuntary,Client Request,3,1,1,0
DUD101453,Sarah,Perez,2022-04-23,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101454,Laura,Garcia,2025-12-29,NULL,Active,Full-time,Lead Trainer,6,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101455,Luis,Taylor,2021-04-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101456,Robert,Johnson,2022-09-11,2023-08-07,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Performance,2023-08-07,Voluntary,Relocation,NULL,NULL,NULL,1
DUD101457,Robert,Williams,2025-12-17,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101458,Sofia,Hernandez,2023-05-25,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101459,Alejandro,Ramirez,2025-01-05,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101460,Robert,Thompson,2024-01-04,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101461,Robert,Anderson,2022-11-13,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101462,John,Miller,2025-11-04,NULL,Active,Full-time,Senior Teacher,3,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101463,Miguel,Johnson,2026-02-25,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101464,Laura,Wilson,2026-02-03,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101465,Thomas,Anderson,2025-06-17,2026-10-13,Inactive,Full-time,ALT / English Teacher,1,Initial Hire,Contract End,2026-10-13,Voluntary,Commute,NULL,NULL,NULL,1
DUD101466,Alejandro,Torres,2021-12-14,NULL,Active,Full-time,Experienced Teacher,2,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101467,Miguel,King,2023-03-17,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101468,Andres,Thompson,2024-02-12,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
DUD101469,Luis,Jackson,2024-03-30,NULL,Active,Full-time,ALT / English Teacher,1,Initial Hire,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
